image,total_calories,total_fat,total_carb,total_protein,total_mass
dish_1559589942.png,290.348022,10.175,36.630001,13.488,179.0
dish_1564589308.png,227.009995,10.948001,28.980001,3.381,161.0
dish_1563219056.png,416.869659,21.949057,21.629845,32.360081,258.0
dish_1562875940.png,386.66684,23.183083,52.980984,26.294006,418.0
dish_1559149719.png,432.125,28.792999,8.894,31.711,268.0
dish_1568047932.png,30.639025,1.556098,3.756098,1.287805,55.0
dish_1563221562.png,395.598572,14.235931,33.994465,32.741837,260.0
dish_1560442279.png,333.769989,17.103998,28.882,16.717001,222.0
dish_1565797699.png,128.928864,5.043742,20.419321,2.852,171.0
dish_1562862550.png,364.52002,19.189999,29.103001,18.829601,257.0
dish_1563553735.png,114.385803,6.131613,13.543484,2.816,88.0
dish_1558458541.png,294.830994,25.245001,11.577,11.424001,51.0
dish_1559846688.png,82.832451,7.752181,3.110637,1.291914,73.0
dish_1564168695.png,385.007996,34.163998,0.0,18.018,78.0
dish_1562010293.png,633.833069,37.303101,13.270199,59.485043,404.0
dish_1565369938.png,167.709991,13.02,0.434,11.47,31.0
dish_1559934477.png,25.08,1.197,2.451,1.824,57.0
dish_1567024224.png,354.945831,12.855191,42.525387,18.173998,315.0
dish_1562787745.png,85.357742,5.704968,7.984723,1.862764,58.0
dish_1563305354.png,340.073578,18.281034,12.095403,29.667709,208.0
dish_1564775182.png,398.001526,26.036234,13.835518,27.54071,277.0
dish_1566414686.png,646.176697,22.089535,20.808079,86.652031,407.0
dish_1562170356.png,385.333984,14.285,55.529999,12.788,432.0
dish_1562875320.png,603.858704,21.93623,61.671753,47.572269,377.0
dish_1566502472.png,132.919037,7.735376,15.924625,3.416664,119.0
dish_1561736736.png,356.080017,27.110001,2.248,24.220001,145.0
dish_1558549214.png,239.190002,0.722,53.875004,5.712,361.0
dish_1558030971.png,17.640001,0.049,4.41,0.245,49.0
dish_1559841091.png,163.423492,4.932,22.135,8.053,166.0
dish_1561062286.png,256.359406,8.381912,24.109251,18.915199,167.0
dish_1558639818.png,20.059999,0.118,4.72,0.472,59.0
dish_1559061675.png,24.900002,0.166,6.308,0.498,83.0
dish_1565383097.png,479.248993,25.929001,13.332999,50.022999,430.0
dish_1566849987.png,562.969971,16.635,20.534,80.740997,540.0
dish_1566317775.png,237.399994,4.0,47.183998,7.248,410.0
dish_1558722068.png,179.210999,15.345,7.037,6.944,31.0
dish_1563823390.png,670.170288,35.285416,12.291248,75.572304,372.0
dish_1564588889.png,234.494431,5.021447,22.387161,24.059095,346.0
dish_1568405430.png,119.099396,9.026379,8.612275,2.186578,121.0
dish_1566844766.png,72.159996,3.444,7.052,5.248,164.0
dish_1566413356.png,183.979996,3.952,2.196,33.699001,164.0
dish_1561579706.png,284.444855,11.229327,23.337435,24.472879,390.0
dish_1567110665.png,556.494568,43.294647,48.397079,39.440094,532.0
dish_1568316041.png,149.125931,12.696175,4.53204,7.439879,149.0
dish_1558382263.png,356.629974,19.562,23.453999,27.487001,425.0
dish_1559842326.png,334.483002,26.394001,18.921,12.296,106.0
dish_1566499564.png,42.549999,3.959,2.331,0.296,37.0
dish_1558723123.png,51.988998,1.176,10.78,1.519,49.0
dish_1565727921.png,768.554016,54.055,27.247999,46.560001,397.0
dish_1560444592.png,244.421005,12.662,19.757999,12.376,175.0
dish_1558639221.png,24.5,0.294,4.9,1.764,98.0
dish_1563550976.png,284.690002,18.796,14.418001,13.842,165.0
dish_1566419546.png,306.436981,11.235999,37.687,13.904,177.0
dish_1562785328.png,133.92334,8.950898,12.527754,2.922612,91.0
dish_1558639555.png,156.049011,1.278,38.18,2.725,320.0
dish_1558381665.png,17.85,0.204,3.57,1.224,51.0
dish_1560961261.png,192.519989,11.830999,10.294001,12.031,218.0
dish_1559149688.png,281.454987,19.004999,2.172,22.625,181.0
dish_1558722883.png,15.0,0.18,3.0,1.08,60.0
dish_1566590566.png,186.959702,8.816879,8.613251,17.35244,142.0
dish_1563998244.png,259.479187,10.330991,16.383186,24.273895,170.0
dish_1558641007.png,23.369999,0.114,5.7,0.513,57.0
dish_1561061658.png,226.000137,12.284481,24.678637,8.949248,227.0
dish_1563302315.png,13.86,0.189,2.079,1.953,63.0
dish_1558457468.png,23.800001,0.14,5.6,0.56,70.0
dish_1558721669.png,24.25,0.291,4.85,1.746,97.0
dish_1565638287.png,357.934662,19.853895,6.4788,35.728153,175.0
dish_1565195493.png,406.998535,21.026194,20.198807,30.984879,291.0
dish_1568048053.png,607.200073,43.039101,10.333097,44.270805,356.0
dish_1559850338.png,307.117004,23.438,19.129,11.725,130.0
dish_1565726812.png,36.209755,1.839024,4.439024,1.521951,65.0
dish_1561575170.png,42.75,0.513,8.55,3.078,171.0
dish_1561575068.png,421.936707,17.683113,16.640642,49.57029,436.0
dish_1562963676.png,397.818726,16.247375,51.813423,12.388956,350.0
dish_1563477659.png,26.551344,0.665319,4.611115,1.741009,52.0
dish_1562687246.png,115.4216,11.899805,2.317261,0.601127,61.0
dish_1564590226.png,220.535858,3.554219,46.892776,2.959488,376.0
dish_1563308428.png,406.307678,20.298132,28.675205,26.585045,329.0
dish_1561753400.png,354.682678,17.941113,13.896811,32.95927,178.0
dish_1562094621.png,10.54,0.034,2.38,0.612,34.0
dish_1558109864.png,213.897003,18.315001,8.399,8.288,37.0
dish_1565119464.png,504.065033,23.109737,44.41399,28.041883,223.0
dish_1564589072.png,419.31073,24.043901,31.756098,17.40756,241.0
dish_1557862696.png,19.25,0.231,3.85,1.386,77.0
dish_1562699570.png,24.42,0.198,5.06,0.572,22.0
dish_1562945779.png,37.69532,2.020645,4.463193,0.928,29.0
dish_1564169958.png,787.776489,37.704697,46.740982,67.09317,563.0
dish_1561753168.png,245.501923,12.455622,5.432957,25.627535,138.0
dish_1568666061.png,260.434052,9.43398,29.812946,15.994325,253.0
dish_1562603867.png,1049.11731,74.496643,66.269196,32.184002,369.0
dish_1568665935.png,154.222,5.452,19.43,6.496,58.0
dish_1566500988.png,21.33,0.176,4.7,1.067,63.0
dish_1563567626.png,291.838776,20.734053,26.722198,6.39573,248.0
dish_1560541680.png,95.052574,9.032269,3.100251,1.847884,77.0
dish_1566934120.png,183.993713,10.426615,9.686487,14.597677,316.0
dish_1560441487.png,41.419998,0.226,10.04,0.654,88.0
dish_1561147967.png,177.980042,8.437008,19.343935,6.532393,85.0
dish_1558375583.png,386.134003,24.661001,5.224,37.497002,251.0
dish_1564761426.png,207.569,2.344,29.738001,15.059,202.0
dish_1560442226.png,83.790001,0.441,20.58,1.029,147.0
dish_1568666303.png,443.199982,8.483999,19.77,72.892006,560.0
dish_1564516732.png,26.545507,0.638884,5.326569,0.479778,54.0
dish_1562169762.png,262.330139,18.239729,6.993764,17.674047,210.0
dish_1565724196.png,45.68,2.32,5.6,1.92,82.0
dish_1562873155.png,41.33675,2.052025,5.39175,1.38645,79.0
dish_1565811139.png,902.200012,62.632004,9.06,74.731003,416.0
dish_1563480608.png,886.946472,40.421227,42.644722,83.222633,650.0
dish_1564428444.png,157.001038,10.32739,14.948835,4.712034,277.0
dish_1562010440.png,247.625168,13.528273,15.163752,16.824301,191.0
dish_1562168450.png,282.539978,4.983,44.834999,15.243999,431.0
dish_1566317711.png,123.760002,2.548,21.84,4.368,182.0
dish_1566402232.png,511.396118,8.997679,54.081619,48.854603,841.0
dish_1558718610.png,113.527,2.568,23.539999,3.317,107.0
dish_1563564707.png,143.991699,4.091075,24.55752,6.571747,150.0
dish_1558031526.png,76.942001,0.124,18.228001,0.992,62.0
dish_1568055986.png,54.400002,3.468,5.976,0.74,76.0
dish_1560974707.png,55.025124,2.003546,7.088692,2.992605,60.0
dish_1560444869.png,14.040001,0.039,3.51,0.195,39.0
dish_1564691380.png,96.261002,2.743,18.35,2.903,111.0
dish_1564518586.png,361.413239,17.160767,32.758915,19.963291,315.0
dish_1566501067.png,464.117981,24.310999,12.239,49.618999,306.0
dish_1558639335.png,60.32,0.232,16.24,0.348,116.0
dish_1560456794.png,205.283386,23.160921,7.713231,24.065845,188.0
dish_1563391333.png,23.443058,1.038718,2.716646,0.719112,81.0
dish_1563811515.png,298.119385,6.723951,29.81105,27.34178,491.0
dish_1559838214.png,43.279999,3.36,0.112,2.96,8.0
dish_1563568148.png,170.995789,18.531178,6.509641,19.747221,225.0
dish_1559668238.png,290.139984,19.58,28.48,2.314,89.0
dish_1565898230.png,780.202026,42.676907,19.73115,73.94603,500.0
dish_1561662160.png,41.838322,3.37508,2.752816,0.63016,36.0
dish_1558630207.png,670.596008,57.420002,26.332001,25.984001,116.0
dish_1558457577.png,172.604996,11.655,1.332,13.875,111.0
dish_1562872150.png,7.48,0.102,1.122,1.054,34.0
dish_1564588820.png,81.119995,0.312,1.092,15.6,156.0
dish_1568405214.png,144.255814,9.715363,9.62549,6.820557,152.0
dish_1566835603.png,63.166828,1.609756,11.590244,0.643902,66.0
dish_1560441529.png,66.419998,0.325,16.469999,1.009,152.0
dish_1563220143.png,425.514618,13.39199,25.7894,49.082409,327.0
dish_1560453174.png,329.716248,18.145134,10.521854,32.1376,256.0
dish_1563996596.png,39.599998,1.89,3.87,2.88,90.0
dish_1563302391.png,401.215424,14.095317,22.372875,45.017166,311.0
dish_1558380527.png,385.952026,30.576,4.704,21.616001,112.0
dish_1563395510.png,415.627411,19.100136,33.541649,34.771233,372.0
dish_1563824092.png,36.279591,0.989033,6.352623,1.444974,135.0
dish_1561580278.png,23.32,1.113,2.279,1.696,53.0
dish_1558721345.png,19.5,0.234,3.9,1.404,78.0
dish_1560453132.png,142.09024,12.929943,5.810329,2.847845,108.0
dish_1565987142.png,518.322998,25.577,11.889,60.804001,426.0
dish_1558549806.png,781.958008,58.674999,48.146,28.747002,203.0
dish_1560787696.png,37.869999,2.94,0.098,2.59,7.0
dish_1562788536.png,245.132004,6.61,44.751999,5.398,190.0
dish_1561578441.png,387.084412,18.797609,34.634628,20.267014,309.0
dish_1568401233.png,490.393372,22.600721,32.332966,38.631962,418.0
dish_1558725576.png,19.75,0.237,3.95,1.422,79.0
dish_1562009006.png,470.716644,25.425642,21.06357,38.975388,323.0
dish_1560788349.png,78.925995,0.536,4.824,13.400001,134.0
dish_1565637123.png,229.710007,13.566,19.722,6.726,114.0
dish_1565640227.png,334.619995,13.427999,40.380001,14.4,165.0
dish_1559062005.png,113.909996,8.429999,0.93,8.73,30.0
dish_1568314823.png,144.0,13.500001,8.1,1.8,90.0
dish_1562960472.png,139.970001,6.729,16.591,4.553,166.0
dish_1568666032.png,243.584183,9.01176,26.886663,14.889456,220.0
dish_1561737293.png,801.822021,46.077,55.828995,41.927002,636.0
dish_1560799558.png,196.840012,7.178,24.42,8.14,74.0
dish_1559590031.png,402.746216,19.749413,42.538006,15.597241,269.0
dish_1563308386.png,155.805481,6.034588,24.200394,2.87349,214.0
dish_1560368712.png,146.875183,12.029318,8.361059,3.578753,142.0
dish_1558642021.png,228.899994,3.317,52.488003,5.78,421.0
dish_1564432191.png,261.028381,11.519486,32.141861,9.461219,220.0
dish_1563304333.png,451.235687,16.554087,26.73476,47.086288,308.0
dish_1565726949.png,451.546997,27.147779,22.201359,29.088448,372.0
dish_1564687013.png,330.840851,26.888262,14.725341,32.21138,224.0
dish_1566416455.png,372.326599,20.356852,37.502293,21.239441,403.0
dish_1565195362.png,98.578537,2.512195,18.087807,1.004878,103.0
dish_1566414891.png,213.994171,15.956649,16.049046,3.587757,163.0
dish_1566416299.png,44.9995,2.23385,5.8695,1.5093,86.0
dish_1565725123.png,430.269989,11.865999,19.185001,61.118999,444.0
dish_1561578570.png,136.804855,7.853771,1.929112,13.278779,65.0
dish_1558629517.png,263.218994,19.945,16.404999,10.336,167.0
dish_1562602627.png,577.176025,43.237999,25.251999,22.148001,171.0
dish_1559149615.png,124.429993,9.66,0.322,8.51,23.0
dish_1561661324.png,33.0,1.575,3.225,2.4,75.0
dish_1562776428.png,33.69978,0.844443,5.852568,2.209742,66.0
dish_1563480534.png,797.566895,33.881702,35.512001,81.875473,576.0
dish_1565023128.png,41.594833,2.229677,4.924903,1.024,32.0
dish_1564427430.png,345.620026,23.860001,2.34,30.790001,170.0
dish_1563998210.png,148.089218,4.958992,2.163187,22.614895,91.0
dish_1564686702.png,307.944977,12.545,36.75,11.96,130.0
dish_1562007763.png,290.70047,6.343606,47.406929,11.839698,298.0
dish_1558640882.png,32.299999,0.19,7.6,0.76,95.0
dish_1558723671.png,38.130001,0.186,9.3,0.837,93.0
dish_1560973984.png,171.213257,6.510186,25.909744,6.088271,195.0
dish_1564689108.png,203.66246,15.866496,13.156699,4.929469,159.0
dish_1565728388.png,124.973,4.418,15.745001,5.264,47.0
dish_1566934057.png,66.090729,5.083902,4.142439,2.82439,193.0
dish_1558116298.png,854.690979,62.372002,48.107002,35.868004,368.0
dish_1556575327.png,103.300003,6.882,10.618,2.868,152.0
dish_1568318480.png,1119.280029,67.208,9.174999,117.905998,587.0
dish_1558640748.png,14.5,0.174,2.9,1.044,58.0
dish_1562774159.png,90.76355,3.002097,15.496128,1.955,129.0
dish_1566414342.png,846.367065,31.578682,53.343304,83.57795,552.0
dish_1563824130.png,111.319603,1.123033,21.762623,3.990974,202.0
dish_1563910530.png,333.825195,13.949387,9.828672,38.761936,214.0
dish_1561740385.png,99.374557,6.882791,9.440247,1.758757,139.0
dish_1558724853.png,50.740002,0.354,10.620001,4.012,118.0
dish_1563824339.png,85.339996,4.087,12.075,2.098,175.0
dish_1562872182.png,41.539997,0.626,6.886,4.984,296.0
dish_1567526738.png,225.159988,0.866,3.031,43.299999,433.0
dish_1566417475.png,150.23053,9.395511,15.766476,2.730686,198.0
dish_1565711453.png,198.320007,14.74,2.144,13.400001,134.0
dish_1558725403.png,289.050018,24.75,11.35,11.200001,50.0
dish_1558636980.png,222.778,4.738,47.007004,4.415,397.0
dish_1558110436.png,85.629005,0.138,20.285999,1.104,69.0
dish_1563997418.png,608.703918,43.175797,24.548904,34.666901,400.0
dish_1565811091.png,504.400024,17.632,9.06,74.731003,371.0
dish_1561567053.png,26.1,0.174,6.612,0.522,87.0
dish_1562872432.png,259.08316,5.250878,20.299112,31.286116,257.0
dish_1561661479.png,242.17569,10.854464,13.715836,21.488853,166.0
dish_1563389199.png,390.254456,8.273479,70.210716,16.497627,284.0
dish_1562790295.png,538.709778,44.67403,11.449524,28.011915,268.0
dish_1562787783.png,114.013741,6.586968,12.592723,2.312764,76.0
dish_1562614980.png,566.146057,28.809109,21.104092,57.345734,485.0
dish_1566415520.png,74.824753,3.714425,9.75975,2.50965,143.0
dish_1559675268.png,39.370003,0.271,8.615,2.315,144.0
dish_1565728453.png,293.899658,11.317793,17.91408,28.208755,140.0
dish_1558636813.png,60.720001,0.176,15.84,0.616,88.0
dish_1563309237.png,49.550003,3.589,4.689,0.844,62.0
dish_1565036922.png,539.864685,24.062843,42.207928,37.025078,336.0
dish_1565383159.png,706.358948,51.396999,14.009,50.022999,468.0
dish_1564170836.png,240.164917,12.184845,5.314849,25.070414,135.0
dish_1561405912.png,270.881866,11.174254,18.056519,24.140146,196.0
dish_1563475921.png,244.343323,6.723852,27.165054,19.799664,348.0
dish_1562788010.png,67.643532,1.845235,11.571823,2.97953,182.0
dish_1567024187.png,334.945831,12.615192,38.525391,16.733999,235.0
dish_1567022212.png,89.110001,4.069,13.351,2.332,197.0
dish_1562776465.png,173.432449,4.405418,31.491592,3.634132,212.0
dish_1561667207.png,249.444839,11.420783,13.358226,22.073404,121.0
dish_1565986733.png,387.929382,35.692814,9.92611,42.974815,287.0
dish_1558717886.png,73.839996,0.284,19.879999,0.426,142.0
dish_1560445004.png,339.5979,21.015444,24.439625,14.747491,290.0
dish_1565118782.png,557.521606,34.1091,17.046598,43.740959,353.0
dish_1561575908.png,106.360001,3.76,13.400001,4.48,40.0
dish_1561654326.png,59.79258,3.205161,7.079548,1.472,46.0
dish_1563553780.png,557.728821,42.536613,23.808483,25.768,167.0
dish_1557937615.png,6.93,0.063,1.68,0.147,21.0
dish_1560541706.png,110.802574,9.221268,6.250251,2.981884,140.0
dish_1566923004.png,158.820007,9.309,10.313999,8.745001,153.0
dish_1560543625.png,560.300903,30.885406,32.192524,64.666275,554.0
dish_1561578623.png,208.514832,10.297771,13.109113,15.945778,208.0
dish_1564086602.png,130.291,4.606,16.415001,5.488,49.0
dish_1562007789.png,302.954895,6.650677,49.535133,12.64324,322.0
dish_1561661449.png,237.075684,10.854464,12.695836,20.978855,115.0
dish_1563222775.png,190.584213,8.823172,16.359587,11.272345,75.0
dish_1557937758.png,106.782997,2.262,18.932001,3.53,128.0
dish_1562096512.png,30.3396,2.738935,1.373378,0.492013,25.0
dish_1563475788.png,39.0,0.078,10.139999,0.39,78.0
dish_1558376874.png,335.298004,28.710001,13.166,12.992001,58.0
dish_1561739238.png,274.190002,9.785,37.556999,9.465,257.0
dish_1559843052.png,53.5,0.39,13.049999,0.963,130.0
dish_1562958563.png,130.839996,9.767,2.686,8.158,68.0
dish_1566501293.png,41.900002,2.812,4.338,0.538,56.0
dish_1562702379.png,100.882935,6.206042,9.873425,3.944872,227.0
dish_1562605315.png,217.559998,16.17,2.352,14.7,147.0
dish_1563564828.png,452.214478,25.004564,38.766243,34.570633,355.0
dish_1559242221.png,659.033997,56.43,25.878,25.536001,114.0
dish_1566402197.png,480.946136,8.78768,47.151623,47.279602,736.0
dish_1563565805.png,157.493027,13.148071,10.194366,14.375502,360.0
dish_1562691466.png,319.870972,15.903902,27.777901,17.012196,267.0
dish_1561661972.png,12.09,0.039,2.73,0.702,39.0
dish_1565640427.png,195.761993,12.096,20.916,2.604,42.0
dish_1561748950.png,197.252945,7.970456,14.045125,16.746489,205.0
dish_1559059954.png,108.199997,8.4,0.28,7.4,20.0
dish_1558632959.png,16.02,0.178,3.471,0.801,89.0
dish_1563221640.png,469.186188,19.881496,39.257435,34.722008,364.0
dish_1560443437.png,116.279999,0.612,28.559999,1.428,204.0
dish_1561407249.png,73.879166,3.48629,2.528108,7.992981,56.0
dish_1559848857.png,28.089998,0.159,6.89,0.424,53.0
dish_1562959547.png,165.617737,15.460226,8.817571,10.892046,145.0
dish_1558375833.png,317.032013,25.116001,3.864,17.756001,92.0
dish_1563984296.png,436.337067,3.53839,44.607613,51.177761,871.0
dish_1564761457.png,287.306,8.245,30.389,21.17,223.0
dish_1565033085.png,15.4,0.22,2.915,1.21,55.0
dish_1558029686.png,119.019997,9.24,0.308,8.14,22.0
dish_1560368162.png,41.639214,0.927059,7.774373,2.394216,178.0
dish_1564000459.png,485.186493,16.882004,44.995647,36.453865,217.0
dish_1567785622.png,30.779999,0.162,7.56,0.378,54.0
dish_1563208439.png,92.610001,4.299,8.009999,6.144,96.0
dish_1562615283.png,176.535965,11.37568,3.265865,15.28025,78.0
dish_1562871537.png,685.772949,30.779623,53.014832,50.176342,554.0
dish_1560889032.png,246.868225,7.012973,10.744461,34.232979,208.0
dish_1565726915.png,196.879501,12.527685,18.610243,4.369489,251.0
dish_1562184663.png,600.540405,50.940563,5.702527,56.024384,271.0
dish_1563567599.png,194.226822,18.526054,6.482199,3.54373,156.0
dish_1564687090.png,498.018677,32.74007,40.485527,38.089466,416.0
dish_1561060477.png,141.018997,3.918,22.055,4.912,105.0
dish_1558028606.png,19.5,0.065,4.94,0.39,65.0
dish_1567785130.png,76.690483,4.110968,9.08029,1.888,59.0
dish_1565638478.png,47.615753,2.363725,6.21075,1.59705,91.0
dish_1562873416.png,52.360001,2.499,5.117,3.808,119.0
dish_1558544870.png,198.354996,11.016,10.616,13.344,170.0
dish_1558722247.png,604.616028,43.181,46.771999,21.49,343.0
dish_1559844479.png,83.449997,0.318,21.34,0.983,133.0
dish_1563813395.png,371.862915,24.723194,16.471661,21.557278,193.0
dish_1558458903.png,115.620003,9.9,4.54,4.48,20.0
dish_1560360148.png,587.794006,33.510998,41.481003,29.463799,317.0
dish_1565107092.png,313.440002,10.176,3.882,44.400002,444.0
dish_1568666263.png,93.400002,0.852,19.77,7.172,348.0
dish_1564691420.png,212.347305,13.716616,22.601648,4.469414,226.0
dish_1561749818.png,340.027893,15.126814,16.991819,33.491497,395.0
dish_1565727875.png,485.674011,22.055,27.248001,46.559998,365.0
dish_1561580322.png,44.25,1.228,6.672,2.662,76.0
dish_1565711183.png,460.42337,20.747547,20.976871,44.718552,461.0
dish_1563389786.png,640.137939,37.556004,30.394001,48.338997,564.0
dish_1562615360.png,331.481995,20.402439,20.033928,17.89061,191.0
dish_1563827086.png,199.044998,7.69,23.585001,10.0,175.0
dish_1562617939.png,234.966125,14.640826,20.433863,7.238798,133.0
dish_1563221519.png,379.96991,13.543454,32.183365,32.262424,206.0
dish_1559846311.png,114.972008,0.201,30.551998,0.804,201.0
dish_1566938088.png,494.496582,18.896538,44.580452,36.300964,381.0
dish_1566850142.png,464.951172,31.75317,9.052546,35.226067,284.0
dish_1561574456.png,203.657364,9.303671,23.013418,9.027951,217.0
dish_1566419635.png,605.871704,22.414907,50.75592,49.411755,389.0
dish_1561062171.png,101.142975,4.821342,5.760973,7.957409,58.0
dish_1563827060.png,146.244995,5.17,18.425001,6.16,55.0
dish_1562947376.png,36.5,0.073,9.49,0.365,73.0
dish_1561665452.png,624.853943,20.266373,27.939386,81.354126,431.0
dish_1565811025.png,361.050018,7.668,4.36,65.377998,277.0
dish_1562958998.png,109.093597,12.07743,4.164993,13.567006,104.0
dish_1563391413.png,227.056778,14.303798,6.997268,26.228392,237.0
dish_1563996279.png,98.490021,1.893741,19.73682,3.910173,278.0
dish_1561753021.png,918.175781,46.218571,43.13065,81.844078,573.0
dish_1563305722.png,434.658997,12.195141,9.579062,69.960106,405.0
dish_1563305837.png,11.431157,0.446888,1.173633,0.867943,14.0
dish_1564073860.png,492.309998,38.219997,1.274,33.670002,91.0
dish_1568401199.png,459.643372,22.450722,24.832966,37.956963,343.0
dish_1561492628.png,13.64,0.651,1.333,0.992,31.0
dish_1560527225.png,937.789368,65.745911,31.893578,52.88044,503.0
dish_1567801716.png,101.042,3.572,12.73,4.256,38.0
dish_1564428102.png,133.219666,12.706974,4.446124,2.430635,107.0
dish_1558639949.png,21.76,0.128,5.12,0.512,64.0
dish_1559061752.png,192.819992,13.02,1.488,15.5,124.0
dish_1560456814.png,318.333374,23.540922,31.46323,28.815844,283.0
dish_1559678405.png,552.346069,37.108223,14.894657,39.692425,386.0
dish_1558641075.png,12.42,0.138,2.691,0.621,69.0
dish_1562774099.png,51.993542,2.787097,6.156128,1.28,40.0
dish_1558629444.png,225.459,19.305,8.853,8.736,39.0
dish_1558373008.png,251.558014,19.929001,3.066,14.089001,73.0
dish_1558632233.png,122.604004,2.714,23.712,4.486,193.0
dish_1565984245.png,38.34351,0.922832,7.693933,0.693013,78.0
dish_1565898128.png,209.030762,8.73466,6.154403,24.271492,134.0
dish_1561492687.png,105.605652,8.925008,9.174008,11.047231,108.0
dish_1562010418.png,209.545135,13.460272,7.343752,15.532299,157.0
dish_1556575014.png,71.299995,6.634,3.906,0.496,62.0
dish_1562776497.png,291.832458,13.205418,32.771591,11.634132,292.0
dish_1558725786.png,113.527,2.568,23.539999,3.317,107.0
dish_1565021104.png,291.309021,13.953,25.591002,16.747002,197.0
dish_1558635962.png,52.028999,4.455,2.043,2.016,9.0
dish_1561749061.png,302.860138,16.033365,21.472082,19.745497,360.0
dish_1566849955.png,147.169998,7.563,20.534,2.621,288.0
dish_1560454513.png,54.444004,4.520726,3.293843,0.99549,62.0
dish_1558547068.png,2.53,0.044,0.396,0.319,11.0
dish_1558639195.png,238.25,3.112,56.199997,4.554,346.0
dish_1565036890.png,520.864685,23.834845,38.407925,35.657082,260.0
dish_1562871297.png,124.973,4.418,15.745001,5.264,47.0
dish_1562085132.png,91.970001,7.14,0.238,6.29,17.0
dish_1558549086.png,73.150002,0.095,16.15,1.9,95.0
dish_1559675234.png,36.970001,0.271,8.135,2.075,120.0
dish_1568404889.png,247.288361,4.835492,45.123398,6.240405,219.0
dish_1558463429.png,42.09,0.122,10.98,0.427,61.0
dish_1567020394.png,176.15863,12.666015,16.685022,13.626102,265.0
dish_1558720236.png,887.823059,66.440002,60.460999,31.913002,407.0
dish_1563309189.png,37.950001,3.531,2.079,0.264,33.0
dish_1563565720.png,84.662781,7.843437,4.980221,11.324039,149.0
dish_1560356566.png,676.799988,51.949997,3.224,46.139999,213.0
dish_1563305401.png,483.215302,29.111307,21.912695,32.943996,332.0
dish_1563309353.png,625.236877,20.067884,15.838592,92.568954,529.0
dish_1565811390.png,205.092285,7.622345,21.70455,14.384672,266.0
dish_1566933226.png,245.449509,7.784025,19.447062,22.552277,171.0
dish_1568318361.png,540.820007,35.215996,9.174999,49.085999,341.0
dish_1561492665.png,81.950653,8.595007,4.689008,10.342231,93.0
dish_1562874203.png,362.521729,40.901203,13.621237,42.49926,332.0
dish_1564170923.png,378.817108,15.813499,28.582855,31.213701,319.0
dish_1558468494.png,15.785,0.231,2.618,0.693,77.0
dish_1558640477.png,59.416,1.344,12.32,1.736,56.0
dish_1558723982.png,294.830994,25.245001,11.577,11.424001,51.0
dish_1561575445.png,35.458431,0.886118,6.612745,1.730431,123.0
dish_1559843185.png,64.349998,0.514,15.219999,1.707,161.0
dish_1558630600.png,73.839996,0.284,19.879999,0.426,142.0
dish_1563307519.png,574.115173,30.811615,18.411123,51.720291,335.0
dish_1560443474.png,172.779999,0.725,43.25,1.993,317.0
dish_1561405356.png,206.645203,4.198396,7.496847,33.413628,176.0
dish_1562010315.png,671.106934,38.237114,19.743494,61.929153,477.0
dish_1568044581.png,386.223419,3.966878,32.404121,48.129951,696.0
dish_1557861605.png,35.099998,5.07,0.0,7.176,39.0
dish_1563568263.png,119.654999,4.23,15.075001,5.04,45.0
dish_1559841127.png,339.543488,18.021999,24.039,19.953001,285.0
dish_1562007842.png,492.281372,15.187502,61.395573,27.796635,434.0
dish_1566332085.png,24.75,0.26,4.3,2.865,163.0
dish_1560543583.png,254.657333,22.387531,18.003635,24.094866,350.0
dish_1563984242.png,402.117035,3.30239,36.819611,49.407761,753.0
dish_1562183151.png,108.392403,6.945024,9.697037,4.906251,195.0
dish_1565811000.png,342.850006,7.46,0.72,64.129997,225.0
dish_1562602803.png,121.742279,5.278155,10.074251,9.310214,120.0
dish_1565382803.png,359.408569,15.261753,43.129684,13.366736,177.0
dish_1558638137.png,60.839996,0.234,16.379999,0.351,117.0
dish_1560543605.png,485.570892,27.281401,22.652529,63.553284,501.0
dish_1558379639.png,385.952026,30.576,4.704,21.616001,112.0
dish_1560543704.png,140.009995,6.073,19.23,3.156,161.0
dish_1566920365.png,490.421692,5.324439,41.393566,60.675976,871.0
dish_1561575474.png,120.058434,4.966118,17.412746,2.990431,183.0
dish_1563466280.png,357.059998,27.719999,0.924,24.42,66.0
dish_1563305321.png,32.936092,0.792689,6.608891,0.59528,67.0
dish_1561393764.png,280.799988,20.096001,5.524,19.066,182.0
dish_1564675118.png,177.188782,4.080829,34.125175,2.032732,238.0
dish_1558380152.png,74.360001,0.286,0.429,20.02,143.0
dish_1559239369.png,130.919998,0.612,31.919998,3.068,276.0
dish_1563823423.png,700.530396,36.734417,15.258248,77.780296,441.0
dish_1561574428.png,84.002373,5.07367,7.938416,3.987952,172.0
dish_1561574848.png,182.258301,10.234437,4.81575,18.055315,155.0
dish_1565194906.png,451.795471,5.20372,56.647617,42.000122,839.0
dish_1564675380.png,87.331001,6.463,0.713,6.693,23.0
dish_1559238566.png,62.130001,0.327,15.26,0.763,109.0
dish_1562169818.png,346.819672,22.768761,16.997473,19.754049,275.0
dish_1562085604.png,241.110001,1.269,59.220001,2.961,423.0
dish_1558640039.png,40.18,0.196,9.8,0.882,98.0
dish_1560788384.png,111.198997,0.847,14.035999,12.947001,242.0
